cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
3.6354644,0.18177322,0.0,8.013515,8.656784,0.0,0.0,0.0,-0.1814313,0.0,-0.1814313,3.6354644,0.0,0.0,0.0,0.55215424,20.001587,0.37072295,24.396187,24.38810694217682,26.6574210873805,3.688581972150132,5.577752585755661,24.38810694217682,0.0,23.771,23.77942,49.78936,49.797787,24.396187,-0.008423141
3.790584,0.23215842,0.0,9.979507,10.518343,0.0,0.0,0.0,-0.0022300929,0.0,-0.0022300929,3.790584,0.0,0.0,0.0,0.62874323,9.749176,0.6265132,12.467281,12.566848248243332,12.588052931707352,1.7418063669465482,2.6339023786131293,12.566848248243332,0.0,13.953305,14.083667,51.397427,51.527786,12.467281,-0.13036183
2.3055036,0.18450442,0.0,5.580051,6.084158,0.0,0.0,0.0,0.25056088,0.25056088,0.0,2.3055036,0.0,0.0,0.0,0.24790455,9.195832,0.49846542,12.0780525,12.243761152029037,14.228335123509169,1.9687718581408262,2.977112171705812,12.243761152029037,0.0,11.062128,11.331487,51.382313,51.651672,12.0780525,-0.26935726
1.8535473,0.10809606,0.0,6.917058,7.450516,0.0,0.0,0.0,0.7338772,0.7338772,0.0,1.8535473,0.0,0.0,0.0,0.1487198,5.9975004,0.88259697,17.79993,18.473112761974335,7.562585558742285,1.046433437615633,1.5823822980746627,18.473112761974335,0.0,19.547773,19.716564,51.59593,51.76472,17.79993,-0.16878952
2.193799,0.12986813,0.0,4.440137,4.7178535,0.0,0.0,0.0,0.3372547,0.3372547,0.0,2.193799,0.0,0.0,0.0,0.2380535,8.472104,0.5753082,11.795512,12.009927719831467,9.785909652709961,1.3540743496268988,2.0475867483764887,12.009927719831467,0.0,13.963984,14.216691,40.359142,40.61186,11.795512,-0.25270766
1.6783142,0.093503416,0.0,3.386189,3.6411552,0.0,0.0,0.0,0.4426075,0.4426075,0.0,1.6783142,0.0,0.0,0.0,0.25380766,6.9681163,0.6964152,9.932514,10.288423836231232,9.968560948967934,1.3793477583676577,2.0858044363558292,10.288423836231232,0.0,10.405493,10.585691,37.609577,37.78978,9.932514,-0.18019977
1.2429044,0.0694182,0.0,3.6060226,3.8731918,0.0,0.0,0.0,0.39121756,0.39121756,0.0,1.2429044,0.0,0.0,0.0,0.27058843,7.0920835,0.661806,11.568859,11.83804327249527,9.279066063463688,1.2839425094425678,1.9415356870740652,11.83804327249527,0.0,12.217987,12.409439,38.16521,38.35666,11.568859,-0.19144987
2.06313,0.11664029,0.0,7.100814,7.5748887,0.0,0.0,0.0,0.44572103,0.44572103,0.0,2.06313,0.0,0.0,0.0,0.439969,8.359622,0.88569003,13.5560255,13.94192060828209,12.319299794733524,1.7046190286055207,2.5776689276099205,13.94192060828209,0.0,12.428751,12.605218,37.399033,37.575504,13.5560255,-0.17646745
1.5170196,0.08141066,0.0,7.277612,7.67671,0.0,0.0,0.0,0.3664111,0.3664111,0.0,1.5170196,0.0,0.0,0.0,0.333475,10.567098,0.6998861,15.045138,15.422365516424179,13.948118399828672,1.929998341947794,2.9184801077935845,15.422365516424179,0.0,14.297447,14.368041,40.939682,41.01028,15.045138,-0.07059432
1.6912963,0.091548584,0.0,5.730918,6.136883,0.0,0.0,0.0,0.4483204,0.4483204,0.0,1.6912963,0.0,0.0,0.0,0.30164272,12.8455105,0.74996316,15.623572,16.163440823554993,18.18896787520498,2.516803870734293,3.8058281429111958,16.163440823554993,0.0,12.751244,12.751244,40.300922,40.300922,15.623572,0.0
2.621032,0.15218,0.0,13.853352,14.805415,0.0,0.0,0.0,0.3719777,0.3719777,0.0,2.621032,0.0,0.0,0.0,0.25114304,9.07128,0.62312067,22.296522,22.820682138204575,11.155553951859474,1.5435917414724827,2.3341687843203545,22.820682138204575,0.0,22.467167,22.467167,52.006775,52.006775,22.296522,0.0
3.9614651,0.23464805,0.0,8.679992,9.143837,0.0,0.0,0.0,0.4313129,0.4313129,0.0,3.9614651,0.0,0.0,0.0,0.55287874,13.783142,0.98419166,16.579084,17.245045751333237,17.53313951846212,2.4260569995385595,3.668603690341115,17.245045751333237,0.0,14.894646,14.894646,35.493134,35.493134,16.579084,0.0
2.9779296,0.18370242,0.0,12.786191,13.491896,0.0,0.0,0.0,0.33545,0.33545,0.0,2.9779296,0.0,0.0,0.0,0.35213053,11.8324995,0.68758047,17.620327,18.139478504657745,15.701004079310223,2.1725447800708935,3.285250932094641,18.139478504657745,0.0,15.75629,15.75629,39.10341,39.10341,17.620327,0.0
4.208276,0.28681606,0.0,11.513112,12.283428,0.0,0.0,0.0,0.15612468,0.15612468,0.0,4.208276,0.0,0.0,0.0,0.49068457,9.428329,0.6468093,12.5918455,13.034786745905876,12.965034298598766,1.7939691909123212,2.7127813044935465,13.034786745905876,0.0,11.638838,11.638838,37.93305,37.93305,12.5918455,0.0
